time,"Aceleração (m/s²)","Ajuste de combustível % a curto 
prazo - Banco 1 (%)","Ajuste de combustível % a longo 
prazo - Banco 1 (%)","Altitude (GPS) (m)","Distância percorrida (km)","Distância percorrida (total) (km)","Espaço livre no tanque de combustível (L)","Fuel economizer (based on fuel system status and throttle position) ()","Nível de combustível (%) (%)","Nível de combustível (V) (L)","Posição absoluta da borboleta de admissão B (%)","Posição da borboleta de admissão (%)","Posição do pedal do acelerador D (%)","Posição do pedal do acelerador E (%)","Posição relativa da borboleta de admissão (%)","RPM do motor (rpm)","RPM do motor x1000 (rpm)","Temperatura do líquido de 
arrefecimento do motor (℃)","Valor da carga calculada do motor (%)","Velocidade (GPS) (km/h)","Velocidade do veículo (km/h)","Velocidade média (km/h)","Velocidade média (GPS) (km/h)","Voltagem do modulo OBD (V)",Latitude,Longtitude,
19:23:13.050,,,,828.427346216194,,,,,,,,,,,,,,,,,,,,,-23.5518330004153,-46.8895178212092,
19:23:13.051,,,,832.5,,,,,,,,,,,,,,,,,,,,,-23.5516814,-46.8891475,
19:23:13.052,,,,832.5,,,,,,,,,,,,,,,,0,,,23.7848386533943,,-23.5516814,-46.8891475,
19:23:13.061,,,,,,,,,,,,,,12,,,,,,,,,,,-23.5516814,-46.8891475,
19:23:13.071,,,,834.538632213331,,,,,,,,,,,,,,,,23.0083974838257,,,23.7848141901159,,-23.5516814,-46.8891475,
19:23:13.247,,,,,,,,,,,,,,,,,,84,,,,,,,-23.5516814,-46.8891475,
19:23:13.453,,,,,,,40,,20,10,,,,,,,,,,,,,,,-23.5516814,-46.8891475,
19:23:13.638,-0.950457031825947,,,,6.30563320577778,41.3472338228056,,,,,,,,,,,,,,,20,26.8914683468952,,,-23.5516814,-46.8891475,
19:23:13.838,,,,,,,,,,,,,,,,1263,1.3,,,,,,,,-23.5516814,-46.8891475,
19:23:13.940,,,,,,,,,,,,,,,,,,,,20.2332183837891,,,23.7812848567421,,-23.5518769471531,-46.8896251134925,
19:23:13.941,,,,835.181015683499,,,,,,,,,,,,,,,,20.2332183837891,,,23.7812831941148,,-23.5518769471531,-46.8896251134925,
19:23:13.942,,,,835.181015683499,,,,,,,,,,,,,,,,20.2332183837891,,,23.781278705029,,-23.5518769471531,-46.8896251134925,
19:23:13.944,,,,828.676348241182,,,,,,,,,,,,,,,,20.2346929550171,,,23.7812697225159,,-23.5518769471531,-46.8896251134925,
19:23:14.081,,,,,,,,,,,,,34,,,,,,,,,,,,-23.5518769471531,-46.8896251134925,
19:23:14.273,,,,,,,,,,,,,,18,,,,,,,,,,,-23.5518769471531,-46.8896251134925,
19:23:14.472,,,,,,,40,,20,10,,,,,,,,,,,,,,,-23.5518769471531,-46.8896251134925,
19:23:14.663,-0.877765087300936,,,,6.31075959227778,41.3523602093056,,,,,,,,,,,,,,,18,26.8806819001443,,,-23.5518769471531,-46.8896251134925,
19:23:14.862,,,,,,,,,,,,,,,,1207,1.2,,,,,,,,-23.5518769471531,-46.8896251134925,
19:23:14.913,,,,835.596005958039,,,,,,,,,,,,,,,,18.7809236526489,,,23.775740201995,,-23.5518968789214,-46.8896717748201,
19:23:14.914,,,,,,,,,,,,,,,,,,,,18.7809236526489,,,23.7757304737423,,-23.5518968789214,-46.8896717748201,
19:23:14.915,,,,835.596005958039,,,,,,,,,,,,,,,,,,,,,-23.5518968789214,-46.8896717748201,
19:23:14.916,,,,835.596005958039,,,,,,,,,,,,,,,,18.7809236526489,,,23.775723739259,,-23.5518968789214,-46.8896717748201,
19:23:14.951,,,,829.838599880901,,,,,,,,,,,,,,,,18.7812068939209,,,23.7755227965548,,-23.5518968789214,-46.8896717748201,
19:23:15.060,,,,,,,,,,,,,36,,,,,,,,,,,,-23.5518968789214,-46.8896717748201,
19:23:15.256,,,,,,,,,,,,,,16,,,,,,,,,,,-23.5518968789214,-46.8896717748201,
19:23:15.441,,,,,,,,,,,,,,,,,,84,,,,,,,-23.5518968789214,-46.8896717748201,
19:23:15.652,,,,,,,40.5,,19,9.5,,,,,,,,,,,,,,,-23.5518968789214,-46.8896717748201,
19:23:15.827,-0.502095717398679,,,,6.31658184677778,41.3581824638056,,,,,,,,,,,,,,,18,26.868463301342,,,-23.5518968789214,-46.8896717748201,
19:23:15.887,,,,833.300048828125,,,,,,,,,,,,,,,,0,,,23.7501317603455,,-23.5517944,-46.889189,
19:23:15.888,,,,833.300048828125,,,,,,,,,,,,,,,,0,,,23.750123309997,,-23.5517944,-46.889189,
19:23:15.933,,,,836.283855463,,,,,,,,,,,,,,,,18.6684923171997,,,23.7498613814769,,-23.5517944,-46.889189,
19:23:15.935,,,,831.700012207031,,,,,,,,,,,,,,,,18.7809339523315,,,23.7498476008452,,-23.5517944,-46.889189,
19:23:16.032,,,,,,,,,,,,,,,,1162,1.2,,,,,,,,-23.5517944,-46.889189,
19:23:16.220,,,,,,,,,,,,,41,,,,,,,,,,,,-23.5517944,-46.889189,
19:23:16.418,,,,,,,,,,,,,,17,,,,,,,,,,,-23.5517944,-46.889189,
19:23:16.612,,,,,,,41,,18,9,,,,,,,,,,,,,,,-23.5517944,-46.889189,
19:23:16.813,-0.31324444814123,,,,6.32150865477778,41.3631092718056,,,,,,,,,,,,,,,18,26.8581499597929,,,-23.5517944,-46.889189,
19:23:16.925,,,,,,,,,,,,,,,,,,,,18.4474697113037,,,23.7438668847587,,-23.5519380157595,-46.8897629429583,
19:23:16.926,,,,836.80595911332,,,,,,,,,,,,,,,,,,,,,-23.5519380157595,-46.8897629429583,
19:23:16.927,,,,836.80595911332,,,,,,,,,,,,,,,,18.4474697113037,,,23.743857105565,,-23.5519380157595,-46.8897629429583,
19:23:16.928,,,,836.80595911332,,,,,,,,,,,,,,,,18.4474697113037,,,23.7438541977549,,-23.5519380157595,-46.8897629429583,
19:23:16.965,,,,,,,,,,,,,,,,,,,,18.4474817276001,,,23.7436253238239,,-23.5519380157595,-46.8897629429583,
19:23:16.966,,,,831.700012207031,,,,,,,,,,,,,,,,,,,,,-23.5519380157595,-46.8897629429583,
19:23:17.005,,,,,,,,,,,,,,,,1161,1.2,,,,,,,,-23.5519380157595,-46.8897629429583,
19:23:17.205,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5519380157595,-46.8897629429583,
19:23:17.398,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5519380157595,-46.8897629429583,
19:23:17.582,,,,,,,,,,,,,,,,,,84,,,,,,,-23.5519380157595,-46.8897629429583,
19:23:17.794,,,,,,,41,,18,9,,,,,,,,,,,,,,,-23.5519380157595,-46.8897629429583,
19:23:17.915,,,,837.157315975225,,,,,,,,,,,,,,,,16.6948791503906,,,23.7360092365632,,-23.5519567367157,-46.8898044668207,
19:23:17.919,,,,837.157315975225,,,,,,,,,,,,,,,,16.6948791503906,,,23.7359816543781,,-23.5519567367157,-46.8898044668207,
19:23:17.920,,,,837.157315975225,,,,,,,,,,,,,,,,16.6948791503906,,,23.7359738756482,,-23.5519567367157,-46.8898044668207,
19:23:17.958,,,,833.300048828125,,,,,,,,,,,,,,,,16.69635887146,,,23.7356677392615,,-23.5519567367157,-46.8898044668207,
19:23:17.986,-0.383330845899474,,,,6.32606921427778,41.3676698313056,,,,,,,,,,,,,,,14,26.8403786385482,,,-23.5519567367157,-46.8898044668207,
19:23:18.185,,,,,,,,,,,,,,,,893,0.9,,,,,,,,-23.5519567367157,-46.8898044668207,
19:23:18.372,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5519567367157,-46.8898044668207,
19:23:18.570,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5519567367157,-46.8898044668207,
19:23:18.752,,,,,,,40.5,,19,9.5,,,,,,,,,,,,,,,-23.5519567367157,-46.8898044668207,
19:23:18.753,,,,833,,,,,,,,,,,,,,,,,,,,,-23.5517603,-46.8897159,
19:23:18.754,,,,,,,,,,,,,,,,,,,,16.6954044342041,,,23.7292955744737,,-23.5517603,-46.8897159,
19:23:18.755,,,,833,,,,,,,,,,,,,,,,16.6954044342041,,,23.7292878910425,,-23.5517603,-46.8897159,
19:23:18.757,,,,,,,,,,,,,,,,,,,,0,,,23.7292234809346,,-23.5517603,-46.8897159,
19:23:18.758,,,,833,,,,,,,,,,,,,,,,0,,,23.7292121525599,,-23.5517603,-46.8897159,
19:23:18.920,,,,836.96644521535,,,,,,,,,,,,,,,,12.1942834854126,,,23.727085505392,,-23.5519732898945,-46.8898403064413,
19:23:18.922,,,,836.96644521535,,,,,,,,,,,,,,,,12.1942834854126,,,23.727059606838,,-23.5519732898945,-46.8898403064413,
19:23:18.923,,,,836.96644521535,,,,,,,,,,,,,,,,12.1942834854126,,,23.7270470245866,,-23.5519732898945,-46.8898403064413,
19:23:18.956,-0.452884788371674,,,,6.32903563469445,41.3706362517222,,,,,,,,,,,,,,,11,26.8222751211132,,,-23.5519732898945,-46.8898403064413,
19:23:19.199,,,,,,,,,,,,,,,,1237,1.2,,,,,,,,-23.5519732898945,-46.8898403064413,
19:23:19.396,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5519732898945,-46.8898403064413,
19:23:19.588,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5519732898945,-46.8898403064413,
19:23:19.791,,,,,,,,,,,,,,,,,,84,,,,,,,-23.5519732898945,-46.8898403064413,
19:23:19.913,,,,,,,,,,,,,,,,,,,,9.40982780456543,,,23.7109485297667,,-23.5519732898945,-46.8898403064413,
19:23:19.914,,,,837.405961928312,,,,,,,,,,,,,,,,,,,,,-23.5519732898945,-46.8898403064413,
19:23:19.919,,,,,,,,,,,,,,,,,,,,9.40982780456543,,,23.7108518224352,,-23.5519852985124,-46.8898631780143,
19:23:19.920,,,,837.405961928312,,,,,,,,,,,,,,,,,,,,,-23.5519852985124,-46.8898631780143,
19:23:19.928,,,,837.405961928312,,,,,,,,,,,,,,,,9.40982780456543,,,23.7107161713805,,-23.5519852985124,-46.8898631780143,
19:23:19.958,,,,833,,,,,,,,,,,,,,,,9.41223449707031,,,23.7102249869533,,-23.5519852985124,-46.8898631780143,
19:23:19.973,,,,,,,40.5,,19,9.5,,,,,,,,,,,,,,,-23.5519852985124,-46.8898631780143,
19:23:20.187,-0.637181164357945,,,,6.33177176158334,41.3733723786111,,,,,,,,,,,,,,,8,26.7950323193167,,,-23.5519852985124,-46.8898631780143,
19:23:20.372,,,,,,,,,,,,,,,,876,0.9,,,,,,,,-23.5519852985124,-46.8898631780143,
19:23:20.562,,,,,,,,,,,,,36,,,,,,,,,,,,-23.5519852985124,-46.8898631780143,
19:23:20.754,,,,,,,,,,,,,,20,,,,,,,,,,,-23.5519852985124,-46.8898631780143,
19:23:20.909,,,,,,,,,,,,,,,,,,,,9.60459051132202,,,23.6950079799889,,-23.5519975533417,-46.8898865674144,
19:23:20.910,,,,837.329504924922,,,,,,,,,,,,,,,,9.60459051132202,,,23.6949944633805,,-23.5519975533417,-46.8898865674144,
19:23:20.911,,,,837.329504924922,,,,,,,,,,,,,,,,9.60459051132202,,,23.6949829119734,,-23.5519975533417,-46.8898865674144,
19:23:20.943,,,,833,,,,,,,,,,,,,,,,9.6045355796814,,,23.6944681965716,,-23.5519975533417,-46.8898865674144,
19:23:20.946,,,,,,,40.5,,19,9.5,,,,,,,,,,,,,,,-23.5519975533417,-46.8898865674144,
19:23:21.153,,,,,6.33445443019445,41.3760550472222,,,,,,,,,,,,,,,10,26.7759870136762,,,-23.5519975533417,-46.8898865674144,
19:23:21.351,,,,,,,,,,,,,,,,1073,1.1,,,,,,,,-23.5519975533417,-46.8898865674144,
19:23:21.535,,,,,,,,,,,,,46,,,,,,,,,,,,-23.5519975533417,-46.8898865674144,
19:23:21.599,,,,833.300048828125,,,,,,,,,,,,,,,,0,,,23.6768628902536,,-23.5519975533417,-46.8898865674144,
19:23:21.638,,,,833.300048828125,,,,,,,,,,,,,,,,9.60432786941528,,,23.6762367524937,,-23.5519975533417,-46.8898865674144,
19:23:21.639,,,,833.300048828125,,,,,,,,,,,,,,,,,,,,,-23.5519975533417,-46.8898865674144,
19:23:21.733,,,,,,,,,,,,,,23,,,,,,,,,,,-23.5519975533417,-46.8898865674144,
19:23:21.922,,,,,,,,,,,,,,,,,,,,10.6297651290894,,,23.6720347749442,,-23.5520137828179,-46.8899133968689,
19:23:21.923,,,,837.588158837539,,,,,,,,,,,,,,,,,,,,,-23.5520137828179,-46.8899133968689,
19:23:21.935,,,,837.588158837539,,,,,,,,,,,,,,,,10.6297651290894,,,23.67185570087,,-23.5520137828179,-46.8899133968689,
19:23:21.936,,,,837.588158837539,,,,,,,,,,,,,,,,,,,,,-23.5520137828179,-46.8899133968689,
19:23:21.941,,,,833.300048828125,,,,,,,,,,,,,,,,10.6290295600891,,,23.6717601417994,,-23.5520137828179,-46.8899133968689,
19:23:21.984,,,,,,,,,,,,,,,,,,84,,,,,,,-23.5520137828179,-46.8899133968689,
19:23:22.181,,,,,,,42,,16,8,,,,,,,,,,,,,,,-23.5520137828179,-46.8899133968689,
19:23:22.367,,,,,6.33883780919445,41.3804384262222,,,,,,,,,,,,,,,13,26.7563803789931,,,-23.5520137828179,-46.8899133968689,
19:23:22.576,,,,,,,,,,,,,,,,1385,1.4,,,,,,,,-23.5520137828179,-46.8899133968689,
19:23:22.753,,,,,,,,,,,,,63,,,,,,,,,,,,-23.5520137828179,-46.8899133968689,
19:23:22.925,,,,,,,,,,,,,,,,,,,,13.3456463813782,,,23.6602618559307,,-23.552033098918,-46.8899439839344,
19:23:22.926,,,,837.96733460166,,,,,,,,,,,,,,,,,,,,,-23.552033098918,-46.8899439839344,
19:23:22.928,,,,837.96733460166,,,,,,,,,,,,,,,,13.3456463813782,,,23.6602284008782,,-23.552033098918,-46.8899439839344,
19:23:22.929,,,,837.96733460166,,,,,,,,,,,,,,,,13.3456463813782,,,23.6602180271721,,-23.552033098918,-46.8899439839344,
19:23:23.116,,,,,,,,,,,,,,32,,,,,,,,,,,-23.552033098918,-46.8899439839344,
19:23:23.133,,,,833.300048828125,,,,,,,,,,,,,,,,13.328307723999,,,23.65783143478,,-23.552033098918,-46.8899439839344,
19:23:23.292,,,,,,,42,,16,8,,,,,,,,,,,,,,,-23.552033098918,-46.8899439839344,
19:23:23.488,,,,,6.34381739186111,41.3854180088889,,,,,,,,,,,,,,,16,26.742268587303,,,-23.552033098918,-46.8899439839344,
19:23:23.679,,,,,,,,,,,,,,,,1729,1.7,,,,,,,,-23.552033098918,-46.8899439839344,
19:23:23.874,,,,,,,,,,,,,76,,,,,,,,,,,,-23.552033098918,-46.8899439839344,
19:23:23.932,,,,838.466503511137,,,,,,,,,,,,,,,,16.3348949432373,,,23.651222474954,,-23.5520573634368,-46.8899820029165,
19:23:23.934,,,,838.466503511137,,,,,,,,,,,,,,,,16.3348949432373,,,23.6512053279219,,-23.5520573634368,-46.8899820029165,
19:23:23.935,,,,838.466503511137,,,,,,,,,,,,,,,,16.3348949432373,,,23.6511982012621,,-23.5520573634368,-46.8899820029165,
19:23:23.936,,,,,,,,,,,,,,,,,,,,16.3341121673584,,,23.6511847733022,,-23.5520573634368,-46.8899820029165,
19:23:23.937,,,,833.300048828125,,,,,,,,,,,,,,,,,,,,,-23.5520573634368,-46.8899820029165,
19:23:24.075,,,,,,,,,,,,,,38,,,,,,,,,,,-23.5520573634368,-46.8899820029165,
19:23:24.276,,,,,,,,,,,,,,,,,,84,,,,,,,-23.5520573634368,-46.8899820029165,
19:23:24.463,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.5520573634368,-46.8899820029165,
19:23:24.657,0.745719679035986,,,,6.35031335686111,41.3919139738889,,,,,,,,,,,,,,,20,26.7330493055977,,,-23.5520573634368,-46.8899820029165,
19:23:24.749,,,,834,,,,,,,,,,,,,,,,,,,,,-23.5517937,-46.8899029,
19:23:24.750,,,,834,,,,,,,,,,,,,,,,0,,,23.629462821025,,-23.5517937,-46.8899029,
19:23:24.790,,,,834,,,,,,,,,,,,,,,,16.3338649749756,,,23.6291257855864,,-23.5517937,-46.8899029,
19:23:24.791,,,,834,,,,,,,,,,,,,,,,16.3338649749756,,,23.6291202675773,,-23.5517937,-46.8899029,
19:23:24.853,,,,,,,,,,,,,,,,2142,2.1,,,,,,,,-23.5517937,-46.8899029,
19:23:24.921,,,,839.04102034492,,,,,,,,,,,,,,,,19.565943145752,,,23.6285250028591,,-23.5520874394792,-46.8900273379498,
19:23:24.922,,,,,,,,,,,,,,,,,,,,19.565943145752,,,23.6285165514385,,-23.5520874394792,-46.8900273379498,
19:23:24.923,,,,839.04102034492,,,,,,,,,,,,,,,,19.565943145752,,,23.6285138000341,,-23.5520874394792,-46.8900273379498,
19:23:24.967,,,,,,,,,,,,,,,,,,,,19.5599349975586,,,23.6283100660735,,-23.5520874394792,-46.8900273379498,
19:23:24.968,,,,834,,,,,,,,,,,,,,,,,,,,,-23.5520874394792,-46.8900273379498,
19:23:25.048,,,,,,,,,,,,,66,,,,,,,,,,,,-23.5520874394792,-46.8900273379498,
19:23:25.251,,,,,,,,,,,,,,32,,,,,,,,,,,-23.5520874394792,-46.8900273379498,
19:23:25.445,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.5520874394792,-46.8900273379498,
19:23:25.637,0.867294833446621,,,,6.35684926152778,41.3984498785556,,,,,,,,,,,,,,,24,26.7299196980881,,,-23.5520874394792,-46.8900273379498,
19:23:25.829,,,,,,,,,,,,,,,,2513,2.5,,,,,,,,-23.5520874394792,-46.8900273379498,
19:23:25.915,,,,,,,,,,,,,,,,,,,,23.2081787109375,,,23.6278610621328,,-23.5521229213376,-46.8900768361015,
19:23:25.916,,,,839.636722587245,,,,,,,,,,,,,,,,,,,,,-23.5521229213376,-46.8900768361015,
19:23:25.918,,,,839.636722587245,,,,,,,,,,,,,,,,23.2081787109375,,,23.6278597693788,,-23.5521229213376,-46.8900768361015,
19:23:25.919,,,,839.636722587245,,,,,,,,,,,,,,,,23.2081787109375,,,23.6278594163807,,-23.5521229213376,-46.8900768361015,
19:23:25.946,,,,834,,,,,,,,,,,,,,,,23.1977828979492,,,23.6278462524861,,-23.5521229213376,-46.8900768361015,
19:23:26.019,,,,,,,,,,,,,38,,,,,,,,,,,,-23.5521229213376,-46.8900768361015,
19:23:26.220,,,,,,,,,,,,,,19,,,,,,,,,,,-23.5521229213376,-46.8900768361015,
19:23:26.419,,,,,,,,,,,,,,,,,,84,,,,,,,-23.5521229213376,-46.8900768361015,
19:23:26.615,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.5521229213376,-46.8900768361015,
19:23:26.811,0.875111355732239,,,,6.36565247352778,41.4072530905556,,,,,,,,,,,,,,,27,26.7302898479356,,,-23.5521229213376,-46.8900768361015,
19:23:26.913,,,,,,,,,,,,,,,,,,,,26.2356691360474,,,23.6306874283601,,-23.5521229213376,-46.8900768361015,
19:23:26.914,,,,840.36959807701,,,,,,,,,,,,,,,,26.2356691360474,,,23.6306898106123,,-23.5521229213376,-46.8900768361015,
19:23:26.948,,,,,,,,,,,,,,,,,,,,26.2356691360474,,,23.6307905829273,,-23.5521645612462,-46.8901315934185,
19:23:26.949,,,,840.36959807701,,,,,,,,,,,,,,,,,,,,,-23.5521645612462,-46.8901315934185,
19:23:26.950,,,,836.141791864711,,,,,,,,,,,,,,,,26.2320762634277,,,23.6307939723915,,-23.5521645612462,-46.8901315934185,
19:23:27.004,,,,,,,,,,,,,,,,2701,2.7,,,,,,,,-23.5521645612462,-46.8901315934185,
19:23:27.191,,,,,,,,,,,,,31,,,,,,,,,,,,-23.5521645612462,-46.8901315934185,
19:23:27.392,,,,,,,,,,,,,,19,,,,,,,,,,,-23.5521645612462,-46.8901315934185,
19:23:27.589,,,,,,,42,,16,8,,,,,,,,,,,,,,,-23.5521645612462,-46.8901315934185,
19:23:27.608,,,,835.5,,,,,,,,,,,,,,,,,,,,,-23.5517583,-46.8899918,
19:23:27.609,,,,835.5,,,,,,,,,,,,,,,,0,,,23.6132580081704,,-23.5517583,-46.8899918,
19:23:27.613,,,,835.5,,,,,,,,,,,,,,,,26.2305227279663,,,23.6132697364472,,-23.5517583,-46.8899918,
19:23:27.629,,,,835.5,,,,,,,,,,,,,,,,0,,,23.6128446549958,,-23.5517583,-46.8899918,
19:23:27.630,,,,835.5,,,,,,,,,,,,,,,,26.2305227279663,,,23.6128471883257,,-23.5517583,-46.8899918,
19:23:27.780,0.711788779583757,,,,6.37292281602778,41.4145234330556,,,,,,,,,,,,,,,27,26.7305944305242,,,-23.5517583,-46.8899918,
19:23:27.917,,,,,,,,,,,,,,,,,,,,26.6390836715698,,,23.6138260800762,,-23.5522076978543,-46.8901869532036,
19:23:27.918,,,,840.898345524288,,,,,,,,,,,,,,,,,,,,,-23.5522076978543,-46.8901869532036,
19:23:27.919,,,,840.898345524288,,,,,,,,,,,,,,,,26.6390836715698,,,23.6138318724642,,-23.5522076978543,-46.8901869532036,
19:23:27.920,,,,840.898345524288,,,,,,,,,,,,,,,,26.6390836715698,,,23.6138339756877,,-23.5522076978543,-46.8901869532036,
19:23:27.953,,,,,,,,,,,,,,,,,,,,26.6391368865967,,,23.6139488916269,,-23.5522076978543,-46.8901869532036,
19:23:27.954,,,,835.5,,,,,,,,,,,,,,,,,,,,,-23.5522076978543,-46.8901869532036,
19:23:27.968,,,,,,,,,,,,,,,,2821,2.8,,,,,,,,-23.5522076978543,-46.8901869532036,
19:23:28.174,,,,,,,,,,,,,48,,,,,,,,,,,,-23.5522076978543,-46.8901869532036,
19:23:28.359,,,,,,,,,,,,,,23,,,,,,,,,,,-23.5522076978543,-46.8901869532036,
19:23:28.568,,,,,,,,,,,,,,,,,,84,,,,,,,-23.5522076978543,-46.8901869532036,
19:23:28.768,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.5522076978543,-46.8901869532036,
19:23:28.922,,,,,,,,,,,,,,,,,,,,29.9282855987549,,,23.6208236927614,,-23.5522076978543,-46.8901869532036,
19:23:28.923,,,,841.687901922755,,,,,,,,,,,,,,,,29.9282855987549,,,23.6208310213526,,-23.5522076978543,-46.8901869532036,
19:23:28.924,,,,841.687901922755,,,,,,,,,,,,,,,,,,,,,-23.5522076978543,-46.8901869532036,
19:23:28.949,,,,,,,,,,,,,,,,,,,,29.9282855987549,,,23.6210157330829,,-23.5522578323245,-46.8902487638564,
19:23:28.950,,,,841.687901922755,,,,,,,,,,,,,,,,,,,,,-23.5522578323245,-46.8902487638564,
19:23:28.951,0.776236572999364,,,835.5,6.38332906669445,41.4249296837222,,,,,,,,,,,,,,29.9264385223389,32,26.7377722164752,23.6210269771381,,-23.5522578323245,-46.8902487638564,
19:23:29.138,,,,,,,,,,,,,,,,3281,3.3,,,,,,,,-23.5522578323245,-46.8902487638564,
19:23:29.344,,,,,,,,,,,,,38,,,,,,,,,,,,-23.5522578323245,-46.8902487638564,
19:23:29.534,,,,,,,,,,,,,,18,,,,,,,,,,,-23.5522578323245,-46.8902487638564,
19:23:29.733,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5522578323245,-46.8902487638564,
19:23:29.919,0.648746088768218,,,,6.39246949919445,41.4340701162222,,,,,,,,,,,,,,,34,26.7459407438707,,,-23.5522578323245,-46.8902487638564,
19:23:29.920,,,,842.496786471378,,,,,,,,,,,,,,,,33.0693798065186,,,23.6312979823892,,-23.5523136822359,-46.8903162048518,
19:23:29.959,,,,,,,,,,,,,,,,,,,,33.0693798065186,,,23.6317203935197,,-23.5523136822359,-46.8903162048518,
19:23:29.960,,,,842.496786471378,,,,,,,,,,,,,,,,33.0693798065186,,,23.631725149614,,-23.5523136822359,-46.8903162048518,
19:23:29.961,,,,837.664959207464,,,,,,,,,,,,,,,,33.0672477722168,,,23.6317341724891,,-23.5523136822359,-46.8903162048518,
19:23:30.117,,,,,,,,,,,,,,,,3465,3.5,,,,,,,,-23.5523136822359,-46.8903162048518,
19:23:30.310,,,,,,,,,,,,,36,,,,,,,,,,,,-23.5523136822359,-46.8903162048518,
19:23:30.455,,,,837.664959207464,,,,,,,,,,,,,,,,33.0662830352783,,,23.6369605722807,,-23.5523136822359,-46.8903162048518,
19:23:30.487,,,,837.664959207464,,,,,,,,,,,,,,,,33.0662830352783,,,23.6372986141015,,-23.5523136822359,-46.8903162048518,
19:23:30.488,,,,834.800048828125,,,,,,,,,,,,,,,,,,,,,-23.5519003,-46.8902307,
19:23:30.489,,,,834.800048828125,,,,,,,,,,,,,,,,0,,,23.6372261506,,-23.5519003,-46.8902307,
19:23:30.490,,,,834.800048828125,,,,,,,,,,,,,,,,0,,,23.6372139010509,,-23.5519003,-46.8902307,
19:23:30.503,,,,,,,,,,,,,,18,,,,,,,,,,,-23.5519003,-46.8902307,
19:23:30.708,,,,,,,,,,,,,,,,,,84,,,,,,,-23.5519003,-46.8902307,
19:23:30.900,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5519003,-46.8902307,
19:23:30.930,,,,,,,,,,,,,,,,,,,,34.7839954376221,,,23.642721976798,,-23.5523722118411,-46.8903866375702,
19:23:30.931,,,,843.401969281497,,,,,,,,,,,,,,,,,,,,,-23.5523722118411,-46.8903866375702,
19:23:30.933,,,,,,,,,,,,,,,,,,,,34.7839954376221,,,23.6427571891877,,-23.5523722118411,-46.8903866375702,
19:23:30.934,,,,843.401969281497,,,,,,,,,,,,,,,,34.7839954376221,,,23.64276984261,,-23.5523722118411,-46.8903866375702,
19:23:30.935,,,,843.401969281497,,,,,,,,,,,,,,,,,,,,,-23.5523722118411,-46.8903866375702,
19:23:30.936,,,,,,,,,,,,,,,,,,,,34.7833293914795,,,23.6427975959383,,-23.5523722118411,-46.8903866375702,
19:23:30.937,,,,838.048232022217,,,,,,,,,,,,,,,,,,,,,-23.5523722118411,-46.8903866375702,
19:23:31.092,0.519129279306916,,,,6.40387206072223,41.44547267775,,,,,,,,,,,,,,,35,26.7571762902311,,,-23.5523722118411,-46.8903866375702,
19:23:31.300,,,,,,,,,,,,,,,,3624,3.6,,,,,,,,-23.5523722118411,-46.8903866375702,
19:23:31.483,,,,,,,,,,,,,38,,,,,,,,,,,,-23.5523722118411,-46.8903866375702,
19:23:31.678,,,,,,,,,,,,,,15,,,,,,,,,,,-23.5523722118411,-46.8903866375702,
19:23:31.877,,,,,,,42,,16,8,,,,,,,,,,,,,,,-23.5523722118411,-46.8903866375702,
19:23:31.920,,,,844.235623989946,,,,,,,,,,,,,,,,35.952449798584,,,23.6563524905051,,-23.552433485454,-46.8904589131025,
19:23:31.923,,,,844.235623989946,,,,,,,,,,,,,,,,35.952449798584,,,23.6563959503602,,-23.552433485454,-46.8904589131025,
19:23:31.924,,,,844.235623989946,,,,,,,,,,,,,,,,35.952449798584,,,23.6564052592119,,-23.552433485454,-46.8904589131025,
19:23:31.935,,,,838.818198576984,,,,,,,,,,,,,,,,35.951526260376,,,23.6565626144265,,-23.552433485454,-46.8904589131025,
19:23:32.070,0.582791894409112,,,,6.41365523972223,41.45525585675,,,,,,,,,,,,,,,36,26.7676594473838,,,-23.552433485454,-46.8904589131025,
19:23:32.315,,,,,,,,,,,,,,,,3681,3.7,,,,,,,,-23.552433485454,-46.8904589131025,
19:23:32.517,,,,,,,,,,,,,42,,,,,,,,,,,,-23.552433485454,-46.8904589131025,
19:23:32.699,,,,,,,,,,,,,,20,,,,,,,,,,,-23.552433485454,-46.8904589131025,
19:23:32.896,,,,,,,,,,,,,,,,,,84,,,,,,,-23.552433485454,-46.8904589131025,
19:23:32.925,,,,,,,,,,,,,,,,,,,,36.2817649841309,,,23.6705416170583,,-23.5524939655691,-46.8905324287074,
19:23:32.926,,,,845.266477722087,,,,,,,,,,,,,,,,,,,,,-23.5524939655691,-46.8905324287074,
